"Authors","Author full names","Author(s) ID","Title","Year","Cited by","Link","Correspondence Address"
"Nurdiani R.; Ma’rifah R.D.A.; Busyro I.K.; Jaziri A.A.; Prihanto A.A.; Firdaus M.; Talib R.A.; Huda N.","Nurdiani, Rahmi (22938791300); Ma’rifah, Rica D.A. (57610159200); Busyro, Ihda K. (57607500100); Jaziri, Abdul A. (57217997958); Prihanto, Asep A. (58165089800); Firdaus, Muhamad (55471418600); Talib, Rosnita A. (16305405100); Huda, Nurul (6701695514)","22938791300; 57610159200; 57607500100; 57217997958; 58165089800; 55471418600; 16305405100; 6701695514","Physical and functional properties of fish gelatin-based film incorporated with mangrove extracts","2022","4","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85128684255&doi=10.7717%2fpeerj.13062&partnerID=40&md5=13b4eb2006828ccb537035b1d293f083","R. Nurdiani; Department of Fish Product Technology, Faculty of Fisheries and Marine Science, Universitas Brawijaya, Malang, East Java, Indonesia; email: rahmi_nurdiani@ub.ac.id"
"Alnadari F.; Bassey A.P.; Abdin M.; Salama M.A.; Nasiru M.M.; Dai Z.; Hu Y.; Zeng X.","Alnadari, Fawze (57202787309); Bassey, Anthony Pius (57222334737); Abdin, Mohamed (57202707315); Salama, Mohamed Abdelbaset (57219704729); Nasiru, Mustapha Muhammad (57223346641); Dai, Zhuqing (56192888200); Hu, Yuhang (57428083200); Zeng, Xiaoxiong (7403247709)","57202787309; 57222334737; 57202707315; 57219704729; 57223346641; 56192888200; 57428083200; 7403247709","Development of Hybrid Film Based on Carboxymethyl Chitosan-Gum Arabic Incorporated Citric Acid and Polyphenols from Cinnamomum camphora Seeds for Active Food Packaging","2022","6","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85129128564&doi=10.1007%2fs10924-022-02453-x&partnerID=40&md5=0540a091003e06727dc10208d5f65b7d","X. Zeng; Department of Food Science and Engineering, College of Food Science and Technology, Nanjing Agricultural University, Nanjing, Jiangsu, 210095, China; email: zengxx@njau.edu.cn"
"Escamilla-García M.; García-García M.C.; Gracida J.; Hernández-Hernández H.M.; Granados-Arvizu J.Á.; Di Pierro P.; Regalado-González C.","Escamilla-García, Monserrat (55809241300); García-García, Mónica Citlali (57896665200); Gracida, Jorge (36154606500); Hernández-Hernández, Hilda María (55467691500); Granados-Arvizu, José Ángel (57196317477); Di Pierro, Próspero (6507667256); Regalado-González, Carlos (18040985700)","55809241300; 57896665200; 36154606500; 55467691500; 57196317477; 6507667256; 18040985700","Properties and Biodegradability of Films Based on Cellulose and Cellulose Nanocrystals from Corn Cob in Mixture with Chitosan","2022","2","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85138387148&doi=10.3390%2fijms231810560&partnerID=40&md5=6fcda0f143adc9bb3bb94136bf42a66c","C. Regalado-González; Faculty of Chemistry, Autonomous University of Querétaro, Santiago de Querétaro, Cerro de las Campanas S/N, Las Campanas, 76010, Mexico; email: regcarlos@gmail.com"
"Mondal K.; Bhattacharjee S.K.; Mudenur C.; Ghosh T.; Goud V.V.; Katiyar V.","Mondal, Kona (57212458441); Bhattacharjee, Sayan Kumar (57213116240); Mudenur, Chethana (57208325890); Ghosh, Tabli (57204927959); Goud, Vaibhav V. (24481062500); Katiyar, Vimal (14071664200)","57212458441; 57213116240; 57208325890; 57204927959; 24481062500; 14071664200","Development of antioxidant-rich edible active films and coatings incorporated with de-oiled ethanolic green algae extract: a candidate for prolonging the shelf life of fresh produce","2022","6","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85130092503&doi=10.1039%2fd2ra00949h&partnerID=40&md5=a3179adceb7f72e8244a6c4f82dcd782","V. Katiyar; Department of Chemical Engineering, Indian Institute of Technology Guwahati (IITG), Assam-781039, India; email: vkatiyar@iitg.ac.in"
"Channa I.A.; Ashfaq J.; Siddiqui M.A.; Chandio A.D.; Shar M.A.; Alhazaa A.","Channa, Iftikhar Ahmed (57217960274); Ashfaq, Jaweria (56401197600); Siddiqui, Muhammad Ali (57208073152); Chandio, Ali Dad (57195402763); Shar, Muhammad Ali (56192464300); Alhazaa, Abdulaziz (35387354500)","57217960274; 56401197600; 57208073152; 57195402763; 56192464300; 35387354500","Multi-Shaded Edible Films Based on Gelatin and Starch for the Packaging Applications","2022","3","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85142412479&doi=10.3390%2fpolym14225020&partnerID=40&md5=a148d8ea71cf362a3fbcb292689cf8cb","I.A. Channa; Thin Film Lab as Part of Materials and Surface Engineering Group, Department of Metallurgical Engineering, NED University of Engineering and Technology, Karachi, 75270, Pakistan; email: iftikharc@neduet.edu.pk"
"Wang T.; Jung J.; Zhao Y.","Wang, Taoran (57071987200); Jung, Jooyeoun (53881461700); Zhao, Yanyun (7406635106)","57071987200; 53881461700; 7406635106","Isolation, characterization, and applications of holocellulose nanofibers from apple and rhubarb pomace using eco-friendly approach","2022","1","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85140143659&doi=10.1016%2fj.fbp.2022.09.016&partnerID=40&md5=01796e29548f678b1b115b9a24e27285","Y. Zhao; Department of Food Science & Technology, Oregon State University, Corvallis, 97331-6602, United States; email: yanyun.zhao@oregonstate.edu"
"Mezhoudi M.; Salem A.; Abdelhedi O.; Fakhfakh N.; Debeaufort F.; Jridi M.; Zouari N.","Mezhoudi, Maram (57201747126); Salem, Ali (57211578264); Abdelhedi, Ola (56786349900); Fakhfakh, Nahed (15080721700); Debeaufort, Frederic (54790571900); Jridi, Mourad (37057344600); Zouari, Nacim (8968299700)","57201747126; 57211578264; 56786349900; 15080721700; 54790571900; 37057344600; 8968299700","Edible films from triggerfish gelatin and Moringa oleifera extract: Physical properties and application in wrapping ricotta cheese","2022","6","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85133154845&doi=10.1007%2fs11694-022-01472-5&partnerID=40&md5=56fee69b1dfdfa1842de061df45166df","N. Zouari; Higher Institute of Applied Biology of Medenine, University of Gabes, Medenine, 4119, Tunisia; email: znacim2002@yahoo.fr"
"Kalantarmahdavi M.; Salari A.; Pasdar Z.; Amiryousefi M.","Kalantarmahdavi, Mahboubeh (57221442881); Salari, Amir (57196413990); Pasdar, Zahra (57204921652); Amiryousefi, Mohamad Reza (36028013600)","57221442881; 57196413990; 57204921652; 36028013600","Hyaluronic acid-rich burger separator edible disc prepared from slaughterhouse waste","2022","2","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85123073234&doi=10.1002%2ffsn3.2740&partnerID=40&md5=11ea2ac6b9a70756b83e6f6a80a13614","M. Amiryousefi; Department of Food Science and Technology, Neyshabur University of Medical Sciences, Neyshabur, P.O. Box. 9314632814, Iran; email: mramiryousefi@gmail.com"
"Cazón P.; Morales-Sanchez E.; Velazquez G.; Vázquez M.","Cazón, Patricia (57192153733); Morales-Sanchez, Eduardo (6603430833); Velazquez, Gonzalo (57209239720); Vázquez, Manuel (55188958100)","57192153733; 6603430833; 57209239720; 55188958100","Measurement of the Water Vapor Permeability of Chitosan Films: A Laboratory Experiment on Food Packaging Materials","2022","9","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85131915091&doi=10.1021%2facs.jchemed.2c00449&partnerID=40&md5=f8c3f55bd62b7cbea3376d2ce4eb69d0","M. Vázquez; Department of Analytical Chemistry, Faculty of Veterinary, University of Santiago de Compostela, Lugo, 27002, Spain; email: manuel.vazquez@usc.es"
"Xu Y.; Hou K.; Gao C.; Feng X.; Cheng W.; Wu D.; Meng L.; Yang Y.; Shen X.; Zhang Y.; Tang X.","Xu, Yaoyao (57216352874); Hou, Kehong (57221193379); Gao, Chengcheng (54402873600); Feng, Xiao (56890074800); Cheng, Weiwei (57216902799); Wu, Di (57225999134); Meng, Linghan (56770558100); Yang, Yuling (16647819500); Shen, Xinchun (55450848300); Zhang, Yan (55993557800); Tang, Xiaozhi (24345136500)","57216352874; 57221193379; 54402873600; 56890074800; 57216902799; 57225999134; 56770558100; 16647819500; 55450848300; 55993557800; 24345136500","Characterization of chitosan film with cinnamon essential oil emulsion co-stabilized by ethyl-Nα-lauroyl-L-arginate hydrochloride and hydroxypropyl-β-cyclodextrin","2021","19","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85111840514&doi=10.1016%2fj.ijbiomac.2021.08.007&partnerID=40&md5=7e092c7c6f05ad5fc8bb7f3934f956fa","X. Tang; College of Food Science and Engineering, Nanjing University of Finance and Economics, Nanjing, 210023, China; email: warmtxz@nufe.edu.cn"
"Abedinia A.; Alimohammadi F.; Teymori F.; Razgardani N.; Asl M.R.S.; Ariffin F.; Nafchi A.M.; Huda N.; Roslan J.","Abedinia, Ahmadreza (57193322321); Alimohammadi, Faezeh (57226573480); Teymori, Farangis (57226567433); Razgardani, Najibeh (57226569720); Asl, Mohammad Reza Saeidi (57216862907); Ariffin, Fazilah (57191154972); Nafchi, Abdorreza Mohammadi (57205295763); Huda, Nurul (6701695514); Roslan, Jumardi (56419816700)","57193322321; 57226573480; 57226567433; 57226569720; 57216862907; 57191154972; 57205295763; 6701695514; 56419816700","Characterization and cell viability of probiotic/prebiotics film based on duck feet gelatin: A novel poultry gelatin as a suitable matrix for probiotics","2021","36","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85112003168&doi=10.3390%2ffoods10081761&partnerID=40&md5=c04d76d6249914de2fbd3eb875e81d63","F. Ariffin; Food Biopolymer Research Group, Food Technology Division, School of Industrial Technology, Universiti Sains Malaysia, Minden, Penang, 11800, Malaysia; email: fazilah@usm.my; A.M. Nafchi; Food Biopolymer Research Group, Food Science and Technology Department, Damghan Branch, Islamic Azad University, Damghan, 36711, Iran; email: amohammadi@usm.my; N. Huda; Faculty of Food Science and Nutrition, Universiti Malaysia Sabah, Kota Kinabalu, Sabah, 88400, Malaysia; email: drnurulhuda@ums.edu.my"
"Kalantarmahdavi M.; Khanzadi S.; Salari A.","Kalantarmahdavi, Mahboubeh (57221442881); Khanzadi, Saeid (6505993127); Salari, Amir (57196413990)","57221442881; 6505993127; 57196413990","Edible Films Incorporating with Lactobacillus plantarum Based on Sourdough, Wheat Flour, and Gelatin: Films Characterization and Cell Viability During Storage and Simulated Gastrointestinal Condition","2021","8","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85107737321&doi=10.1002%2fstar.202000268&partnerID=40&md5=aa9c787718408a2d408443faac615ebf","A. Salari; Department of Food Hygiene and Aquaculture, Faculty of Veterinary Medicine, Ferdowsi University of Mashhad (FUM), Mashhad, Iran; email: a-salari@ferdowsi.um.ac.ir"
"Suresh S.; Pushparaj C.; Subramani R.","Suresh, S. (57220567560); Pushparaj, C. (54941135200); Subramani, R. (56594808000)","57220567560; 54941135200; 56594808000","Recent development in preparation of food packaging films using biopolymers","2021","3","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85121486440&doi=10.26656%2fFR.2017.5%286%29.082&partnerID=40&md5=0336cde19c8ab4eacd5769841e8fa443","R. Subramani; Department of Food Processing Technology and Management, PSGR Krishnammal College for Women, Coimbatore, Tamil Nadu, India; email: ramesh.subramani@psgrkcw.ac.in"
"Lieu M.D.; Dang T.K.T.","Lieu, My Dong (57201778122); Dang, Thi Kim Thuy (57208426748)","57201778122; 57208426748","Improvement of shelf-life of mangoes by chitosan coating enriched with cinnamon oil dissolved in Tween 80 combined with ethanol","2021","3","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85118849376&doi=10.1016%2fj.fbio.2021.101341&partnerID=40&md5=04e898e02f589f82c3b464c6ccb1b450","M.D. Lieu; Faculty of Food Science and Technology, Ho Chi Minh City University of Food Industry.140 Le Trong Tan Street, Ho Chi Minh City, Tay Thanh Ward, Tan Phu District, 72009, Viet Nam; email: lieudong289@gmail.com"
"Kumar Y.; Roy S.; Sharma A.; Yadav D.K.; Kishore A.; Kumar N.; Meghwal M.","Kumar, Yogesh (57224333795); Roy, Soumen (57224485512); Sharma, Anjali (58188193700); Yadav, Dev Kumar (57209518584); Kishore, Anand (57226386515); Kumar, Nitin (58274588500); Meghwal, Murlidhar (55511122700)","57224333795; 57224485512; 58188193700; 57209518584; 57226386515; 58274588500; 55511122700","Edible Packaging: Mechanical Properties and Testing Methods","2022","2","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85150014320&doi=10.1007%2f978-981-16-2383-7_17&partnerID=40&md5=04a8db5942294c671e9a0feb708020a6",""
"Savvaidis I.N.; Ayala-Zavala J.F.","Savvaidis, Ioannis N. (6603787850); Ayala-Zavala, J. Fernando (56002655100)","6603787850; 56002655100","Editorial for special issue of food natural antimicrobials","2021","0","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85115745841&doi=10.1016%2fj.ijfoodmicro.2021.109414&partnerID=40&md5=7614914b1a0bef7a24ad6626cb7e2f34","J.F. Ayala-Zavala; Centro de Investigación en Alimentación y Desarrollo, Hermosillo, A.C. Carretera Gustavo Aztiazaran Rosas No. 46. Colonia La Victoria, 83304, Mexico; email: jayala@ciad.mx"
"Beikzadeh S.; Hosseini S.M.; Mofid V.; Ramezani S.; Ghorbani M.; Ehsani A.; Mortazavian A.M.","Beikzadeh, Samira (57192662306); Hosseini, Seyede Marzieh (55487447000); Mofid, Vahid (38062054800); Ramezani, Soghra (55793029200); Ghorbani, Marjan (57199999984); Ehsani, Ali (55194667500); Mortazavian, Amir Mohammad (12792054500)","57192662306; 55487447000; 38062054800; 55793029200; 57199999984; 55194667500; 12792054500","Electrospun ethyl cellulose/poly caprolactone/gelatin nanofibers: The investigation of mechanical, antioxidant, and antifungal properties for food packaging","2021","22","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85115621463&doi=10.1016%2fj.ijbiomac.2021.09.065&partnerID=40&md5=2d93c29d36715682845a528b9354538d","M. Ghorbani; Stem Cell Research Center, Tabriz University of Medical Sciences, Tabriz, Iran; email: ghorbani.marjan65@yahoo.com"
"Tessaro L.; Luciano C.G.; Quinta Barbosa Bittante A.M.; Lourenço R.V.; Martelli-Tosi M.; José do Amaral Sobral P.","Tessaro, Larissa (57194112581); Luciano, Carla Giovana (39262060400); Quinta Barbosa Bittante, Ana Mônica (57215861586); Lourenço, Rodrigo Vinícius (56439198800); Martelli-Tosi, Milena (24481573300); José do Amaral Sobral, Paulo (35607315000)","57194112581; 39262060400; 57215861586; 56439198800; 24481573300; 35607315000","Gelatin and/or chitosan-based films activated with “Pitanga” (Eugenia uniflora L.) leaf hydroethanolic extract encapsulated in double emulsion","2021","28","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85097905578&doi=10.1016%2fj.foodhyd.2020.106523&partnerID=40&md5=21c1842047ae69a230ec9189102d410e","L. Tessaro; Department of Food Engineering, Faculty of Animal Science and Food Engineering, University of São Paulo, Pirassununga, Av Duque de Caxias North, 225, 13635-900, Brazil; email: larissa.tessaro@usp.br"
"Amin U.; Khan M.U.; Majeed Y.; Rebezov M.; Khayrullin M.; Bobkova E.; Shariati M.A.; Chung I.M.; Thiruvengadam M.","Amin, Usman (57216410056); Khan, Muhammad Usman (58263369700); Majeed, Yaqoob (57197853641); Rebezov, Maksim (57507188200); Khayrullin, Mars (54977530800); Bobkova, Elena (55968838500); Shariati, Mohammad Ali (56096567300); Chung, Ill Min (57010545800); Thiruvengadam, Muthu (13606231700)","57216410056; 58263369700; 57197853641; 57507188200; 54977530800; 55968838500; 56096567300; 57010545800; 13606231700","Potentials of polysaccharides, lipids and proteins in biodegradable food packaging applications","2021","52","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85108069725&doi=10.1016%2fj.ijbiomac.2021.05.182&partnerID=40&md5=17c13759497d1b72d31998c798ab5251","M.U. Khan; Department of Energy Systems Engineering, Faculty of Agricultural Engineering and Technology, University of Agriculture, Faisalabad, 38000, Pakistan; email: usman.khan@uaf.edu.pk"
"Dixit A.; Sabnis A.; Shetty A.","Dixit, Anand (57225347103); Sabnis, Anagha (15066063700); Shetty, Aditya (57226188809)","57225347103; 15066063700; 57226188809","Antimicrobial Edible Films and Coatings based on N,O-Carboxymethyl Chitosan incorporated with Ferula Asafoetida (Hing) and Adhatoda Vasica (Adulsa) extract","2022","3","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85110847101&doi=10.1080%2f2374068X.2021.1939982&partnerID=40&md5=2be7f52ce62105e6b24d01927e3a54bc","A. Sabnis; Department of Polymer and Surface Engineering, Institute of Chemical Technology, Mumbai, Nathalal Parekh Marg, Matunga East, Maharashtra, 400019, India; email: as.sabnis@ictmumbai.edu.in"
"Li X.; Li J.; Zhang L.; Sha X.; Tu Z.","Li, Xin (56199126900); Li, Jun (57204882330); Zhang, Lu (55351900500); Sha, Xiaomei (55595487100); Tu, Zongcai (8505359900)","56199126900; 57204882330; 55351900500; 55595487100; 8505359900","Research Progress on the Modification Methods and Application of Fish Gelatin-based Edible Films; [鱼明胶基可食用膜改性方法及应用研究进展]","2021","0","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85122277364&doi=10.16429%2fj.1009-7848.2021.12.039&partnerID=40&md5=32047187d30f89af1c2d0cdf3347a43c","X. Sha; National R&D Center for Freshwater Fish Processing, College of Life Sciences, Jiangxi Normal University, Nanchang, 330022, China; email: shaxiaomei1987@sina.com; Z. Tu; National R&D Center for Freshwater Fish Processing, College of Life Sciences, Jiangxi Normal University, Nanchang, 330022, China; email: tuzc_mail@aliyun.com; Z. Tu; State Key Laboratory of Food Science and Technology, Nanchang University, Nanchang, 330047, China; email: tuzc_mail@aliyun.com"
"Łupina K.; Kowalczyk D.; Skrzypek T.; Baraniak B.","Łupina, Katarzyna (57208740826); Kowalczyk, Dariusz (56228715900); Skrzypek, Tomasz (22235291400); Baraniak, Barbara (24477094500)","57208740826; 56228715900; 22235291400; 24477094500","Mathematical modeling of water-soluble astaxanthin release from binary polysaccharide/gelatin blend matrices","2021","0","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85113774138&doi=10.3390%2fcolloids5030041&partnerID=40&md5=a539d39908a609daeae07f4c9ca23768","D. Kowalczyk; Department of Biochemistry and Food Chemistry, Faculty of Food Sciences and Biotechnology, University of Life Sciences in Lublin, Lublin, Skromna 8, 20-704, Poland; email: dariusz.kowalczyk@up.lublin.pl"
