Chi,Gel,Gly,Pec,Sta,Oil,T(°C),%RH,t(h),TS,WVP,%E
1.003,0.0,0.0,0.0,1.382,0.0,60,60.0,18,39.89,124.0,4.75
0.92,0.23,0.387,0.0,0.46,0.0,60,50.0,18,49.4,80.6,100.4
0.92,0.23,0.387,0.0,0.92,0.0,60,50.0,18,34.81,81.7,100.1
0.919,0.459,0.579,0.0,0.919,0.0,60,50.0,18,28.83,60.8,110.7
0.919,0.459,0.579,0.0,0.919,0.0,60,50.0,18,28.83,60.8,110.7
0.919,0.459,0.579,0.0,0.459,0.0,60,50.0,18,16.71,60.8,100.2
1.0,0.0,0.2,0.0,0.0,0.0,22,57.0,48,57.6,66.69,6.5
0.998,0.0,0.2,0.0,0.0,0.0,30,50.0,24,55.0,16.1,5.7
0.24,0.5,1.26,0.0,0.0,0.0,25,58.0,11,3.2,7.68,63.39
0.998,0.0,0.3,0.0,0.0,0.0,25,54.0,14,31.87,92.2,26.4
1.496,0.0,0.3,0.0,0.0,0.0,25,54.0,168,309.0,72.5,26.5
0.92,0.0,0.387,0.0,0.92,0.0,60,50.0,18,32.85,92.2,105.5
0.92,0.46,0.387,0.0,0.46,0.0,60,50.0,18,13.63,94.7,70.6
0.919,0.0,0.579,0.0,1.378,0.0,60,50.0,18,26.4,57.8,80.5
0.919,0.0,0.579,0.0,0.919,0.0,60,50.0,18,309.8,57.8,75.4
0.92,0.23,0.387,0.0,0.92,0.0,60,50.0,18,39.43,80.6,100.3
0.92,0.23,0.387,0.0,0.92,0.0,60,50.0,18,33.36,81.7,100.6
0.922,0.461,0.194,0.0,0.922,0.0,60,50.0,18,38.86,87.5,21.5
1.496,0.0,0.3,0.0,0.0,0.0,25,54.0,14,38.8,79.3,26.5
0.0,0.3,1.4,0.3,0.0,0.0,25,58.0,12,11.05,7.68,63.39
0.1,0.5,1.4,0.0,0.0,0.55,26,58.0,72,14.41,7.68,5.46
1.0,0.0,0.2,0.0,0.0,4.557,21,57.0,24,32.4,66.69,32.7
1.972,0.0,1.775,0.0,0.0,0.0,25,45.0,14,4.32,0.03,27.64
0.92,0.46,0.387,0.0,0.46,0.0,60,50.0,18,13.63,94.7,70.6
1.982,0.0,1.775,0.0,0.0,0.0,25,50.0,14,20.96,10.1,27.64
0.992,0.0,0.0,0.0,0.0,0.0,25,60.0,48,63.0,86.0,5.5
0.0,0.3,1.4,0.3,0.0,0.0,25,58.0,12,12.05,7.68,63.39
0.0,0.3,1.4,0.3,0.0,0.0,25,58.0,12,12.05,7.68,63.39
0.0,0.3,1.4,0.3,0.0,0.0,25,58.0,12,12.05,7.68,63.39
1.333,1.333,0.0,0.0,0.0,2.0,25,50.0,48,50.0,72.0,6.5
1.0,0.0,1.25,0.0,0.0,0.0,40,75.0,140,74.8,27.24,48.7
0.92,0.0,0.387,0.0,0.46,0.0,60,50.0,18,46.4,92.2,100.4
0.998,0.0,0.299,0.0,0.0,0.0,22,50.0,25,36.85,10.2,37.67
0.92,0.46,0.387,0.0,0.46,0.0,60,50.0,18,13.63,94.7,70.6
0.794,1.191,0.992,0.0,0.0,1.0,24,33.0,72,13.7,0.13,12.7
0.92,0.46,0.387,0.0,1.38,0.0,60,50.0,18,33.36,94.7,50.3
0.92,0.23,0.387,0.0,0.46,0.0,60,50.0,18,49.4,80.6,100.4
0.92,0.23,0.387,0.0,0.92,0.0,60,50.0,18,88.45,81.7,100.1
0.92,0.23,0.387,0.0,0.92,0.0,60,50.0,18,32.85,80.6,100.1
2.0,0.0,0.0,0.0,0.0,0.0,26,0.0,18,36.46,0.3,4.02
0.0,0.3,1.4,0.3,0.0,0.0,25,58.0,12,12.05,7.68,63.39
1.0,0.0,0.2,0.0,0.0,2.495,21,54.0,24,44.4,44.4,30.2
0.998,0.0,0.3,0.0,0.0,0.0,40,54.0,24,231.0,92.2,1.5
0.24,0.36,1.4,0.0,0.0,0.0,25,58.0,36,22.6,7.68,37.54
0.981,0.0,0.0,0.0,0.0,0.0,25,60.0,168,309.0,92.0,6.0
0.0,3.886,0.777,0.0,0.0,4.0,30,53.0,24,50.0,11.0,51.0
0.92,0.46,0.387,0.0,0.46,0.0,60,50.0,18,13.63,94.7,70.6
0.92,0.46,0.387,0.0,0.46,0.0,60,50.0,18,13.63,94.7,70.6
0.0,0.984,0.992,0.0,0.0,0.0,24,55.0,72,61.01,11.55,18.98
0.92,0.23,0.387,0.0,0.92,0.0,60,50.0,18,34.89,81.7,100.8
0.0,0.5,1.2,0.3,0.0,0.0,25,58.0,12,4.2,7.68,145.68
1.496,0.0,0.3,0.0,0.0,0.0,40,50.0,140,8.7,70.3,2.77
1.0,0.0,0.2,0.0,0.0,1.247,21,57.0,24,94.8,28.82,15.9
1.0,0.0,0.25,0.0,0.0,0.0,40,75.0,140,64.3,89.68,16.9
0.919,0.0,0.579,0.0,0.919,0.0,60,50.0,18,18.9,57.8,75.4
0.92,0.46,0.387,0.0,0.46,0.0,60,50.0,18,13.63,94.7,70.6
0.919,0.23,0.579,0.0,0.92,0.0,60,50.0,18,33.89,96.1,100.7
2.0,0.0,0.0,0.0,0.0,0.0,26,0.0,72,19.36,0.66,3.76
0.998,0.0,0.2,0.0,0.0,0.5,30,53.0,24,65.0,17.0,5.7
0.0,0.3,1.4,0.3,0.0,0.0,25,58.0,12,12.05,7.68,63.39
0.24,0.06,1.4,0.3,0.0,0.0,25,58.0,12,8.88,7.68,15.91
1.0,0.0,0.2,0.0,0.0,2.925,21,57.0,24,36.31,27.77,23.7
0.919,0.0,0.579,0.0,0.919,0.0,60,50.0,18,18.9,57.8,75.4
0.92,0.46,0.387,0.0,0.46,0.0,60,50.0,18,13.63,94.7,70.6
0.792,1.188,0.99,0.0,0.0,0.0,24,33.0,72,27.86,0.27,12.33
0.919,0.23,0.579,0.0,0.459,0.0,60,50.0,18,16.71,96.1,100.2
0.0,0.3,1.4,0.3,0.0,0.0,25,58.0,12,27.16,7.68,63.39
1.0,0.0,0.2,0.0,0.0,3.742,21,57.0,24,27.4,63.19,32.7
1.0,0.0,0.2,0.0,0.0,0.976,21,57.0,24,121.3,44.56,24.5
1.0,0.0,0.2,0.0,0.0,0.976,21,57.0,24,121.3,44.56,24.5
0.92,0.46,0.387,0.0,0.46,0.0,60,50.0,18,13.63,94.7,70.6
0.92,0.0,0.387,0.0,0.92,0.0,60,57.0,18,79.36,98.4,100.3
0.919,0.23,0.579,0.0,1.378,0.0,60,50.0,18,26.4,65.8,80.5
0.92,0.23,0.387,0.0,0.92,0.0,60,50.0,18,38.85,81.7,100.1
0.919,0.23,0.579,0.0,1.378,0.0,60,50.0,18,26.4,65.8,80.5
0.919,0.23,0.579,0.0,0.459,0.0,60,50.0,18,16.71,96.1,100.2
2.0,0.0,0.0,0.0,0.0,0.0,26,0.0,74,31.87,0.34,4.02
2.0,0.0,0.0,0.0,0.0,0.55,26,0.0,72,14.41,0.63,5.46
0.992,0.0,0.0,0.0,0.0,0.0,25,60.0,48,122.0,86.0,5.5
0.992,0.0,0.0,0.0,0.0,0.0,25,60.0,168,309.0,86.0,5.5
0.499,0.0,0.3,0.0,0.0,0.0,2,54.0,336,120.0,66.3,8.51
1.333,1.333,0.0,0.0,0.0,0.0,22,50.0,48,72.2,72.0,6.5
1.004,0.0,0.0,0.0,0.0,0.0,25,60.0,48,113.0,124.0,22.0
0.499,0.0,0.3,0.0,0.0,0.0,25,54.0,168,107.0,38.5,13.8
1.0,0.0,0.2,0.0,0.0,0.5,21,57.0,24,65.7,9.65,4.2
1.0,0.0,0.2,0.0,0.0,1.597,21,57.0,24,72.2,76.63,41.5
1.496,0.0,0.3,0.0,0.0,0.0,25,54.0,48,113.0,0.27,28.7
0.24,0.5,1.26,0.0,0.0,0.0,25,58.0,12,68.16,7.68,63.39
0.92,0.23,0.387,0.0,1.38,0.0,60,50.0,18,33.36,80.6,50.3
0.919,0.0,0.579,0.0,0.919,0.0,60,50.0,18,18.9,57.8,75.4
0.92,0.46,0.387,0.0,1.38,0.0,60,50.0,18,33.36,94.7,50.3
0.491,1.992,0.491,0.0,0.0,1.409,30,53.0,24,6.7,13.0,31.0
0.919,0.25,0.579,0.0,0.459,0.0,60,50.0,18,16.71,67.1,100.2
1.0,0.0,0.2,0.0,0.0,0.0,22,57.0,48,57.6,76.63,6.5
0.0,0.3,1.4,0.3,0.0,0.0,25,58.0,12,12.05,7.68,63.39
0.998,0.0,0.3,0.0,0.0,0.0,40,54.0,24,231.0,92.2,1.5
0.24,0.5,1.26,0.0,0.0,0.0,25,58.0,12,3.2,7.68,63.39
0.0,0.3,1.4,0.3,0.0,0.0,25,58.0,12,12.05,7.68,63.39
1.496,0.0,0.3,0.0,0.0,0.0,40,54.0,24,210.0,0.27,2.77
1.496,0.0,0.3,0.0,0.0,0.0,25,54.0,168,309.0,0.27,26.5
0.993,0.0,0.199,0.0,0.0,0.57,30,50.0,24,46.0,10.1,9.8
0.92,0.0,0.387,0.0,0.92,0.0,60,50.0,18,33.36,92.2,100.3
0.92,0.46,0.387,0.0,0.46,0.0,60,50.0,18,13.63,94.7,70.6
0.922,0.23,0.194,0.0,1.382,0.0,60,50.0,18,34.81,101.7,4.51
0.998,0.0,0.0,0.0,0.0,2.0,25,60.0,48,50.0,130.2,6.0
1.496,0.0,0.3,0.0,0.0,0.0,25,54.0,168,309.0,0.27,26.5
0.919,0.0,0.579,0.0,0.919,0.0,60,50.0,18,18.9,57.8,75.4
0.92,0.46,0.387,0.0,1.38,0.0,60,50.0,18,40.41,94.7,40.1
0.92,0.46,0.387,0.0,0.92,0.0,60,50.0,18,33.36,94.7,100.3
0.919,0.459,0.579,0.0,0.919,0.0,60,50.0,18,27.83,60.8,75.4
0.919,0.459,0.579,0.0,0.919,0.0,60,50.0,18,28.83,60.8,110.7
0.919,0.459,0.579,0.0,0.919,0.0,60,50.0,18,28.83,60.8,110.7
2.0,0.0,0.0,0.0,0.0,0.87,26,0.0,72,14.96,0.34,4.02
0.998,0.0,0.0,0.0,0.0,2.0,25,60.0,48,50.0,130.2,6.0
1.0,0.0,0.0,0.0,0.0,0.0,40,50.0,140,11.35,9.21,2.39
0.0,0.3,1.4,0.3,0.0,0.0,25,58.0,12,12.05,7.68,63.39
0.92,0.46,0.387,0.0,0.46,0.0,60,50.0,18,13.63,94.7,70.6
0.92,0.46,0.387,0.0,1.38,0.0,60,50.0,18,40.41,99.61,35.1
0.92,0.23,0.387,0.0,0.92,0.0,60,50.0,18,28.88,80.6,100.3
0.998,0.0,0.579,0.0,0.459,0.0,60,54.0,18,16.71,62.5,100.2
0.919,0.459,0.579,0.0,0.919,0.0,60,50.0,18,28.83,60.8,110.7
1.496,0.0,0.3,0.0,0.0,0.0,40,54.0,24,65.0,0.27,2.77
0.0,0.3,1.4,0.3,0.0,0.0,25,58.0,12,12.05,7.68,63.39
1.496,0.0,0.3,0.0,0.0,0.0,40,54.0,24,656.0,79.3,2.77
1.496,0.0,0.3,0.0,0.0,0.0,40,54.0,24,656.0,79.3,2.77
0.998,0.0,0.3,0.0,0.0,0.0,40,54.0,24,231.0,12.05,1.5
0.499,0.0,0.3,0.0,0.0,0.0,2,54.0,336,120.0,92.2,8.51
0.794,1.191,0.992,0.0,0.0,0.0,50,33.0,2,9.25,0.13,21.74
0.92,0.0,0.387,0.0,0.92,0.0,60,50.0,18,32.85,92.2,100.1
0.92,0.23,0.387,0.0,0.92,0.0,60,50.0,18,34.89,81.7,100.8
0.919,0.459,0.579,0.0,0.919,0.0,60,50.0,18,28.83,60.8,110.7
1.0,0.0,0.2,0.0,0.0,2.0,21,57.0,24,50.7,44.56,24.5
0.998,0.0,0.0,0.0,0.0,0.5,25,60.0,48,64.0,130.2,7.0
1.496,0.0,0.3,0.0,0.0,0.0,2,54.0,336,388.0,84.5,7.72
0.24,0.06,1.4,0.3,0.0,0.0,25,58.0,12,6.42,7.68,15.91
0.92,0.0,0.387,0.0,0.46,0.0,60,50.0,18,49.4,101.2,100.4
0.919,0.0,0.579,0.0,0.919,0.0,60,50.0,18,18.9,57.8,75.4
0.92,0.23,0.387,0.0,0.92,0.0,60,50.0,18,33.89,81.7,100.1
0.92,0.23,0.387,0.0,0.92,0.0,60,50.0,18,32.89,81.7,100.8
0.919,0.459,0.579,0.0,0.919,0.0,60,50.0,18,25.4,60.8,75.4
0.922,0.23,0.194,0.0,1.382,0.0,60,50.0,18,39.89,81.7,4.51
0.922,0.461,0.194,0.0,0.922,0.0,60,50.0,18,34.76,87.5,21.5
1.0,0.0,0.0,0.0,0.0,0.0,22,57.0,46,55.83,9.65,4.58
2.0,0.0,0.0,0.0,0.0,2.517,21,0.0,24,71.2,0.63,13.21
1.0,0.0,0.2,0.0,0.0,0.0,2,53.0,336,398.0,25.0,27.77
1.0,0.0,0.2,0.0,0.0,0.0,40,57.0,140,64.3,27.77,19.5
0.24,0.5,1.26,0.0,0.0,0.0,25,58.0,12,3.2,7.68,63.39
1.0,0.0,0.2,0.0,0.0,4.557,21,57.0,24,32.4,66.69,42.8
0.24,0.06,1.4,0.3,0.0,0.0,25,58.0,12,6.42,7.68,15.91
0.981,0.0,0.0,0.0,0.0,0.0,25,60.0,168,309.0,92.0,6.0
0.92,0.46,0.387,0.0,1.38,0.0,60,50.0,18,34.86,94.7,50.3
0.92,0.46,0.387,0.0,1.38,0.0,60,50.0,18,33.36,94.7,50.3
0.92,0.23,0.387,0.0,0.92,0.0,60,50.0,18,63.19,80.6,100.3
0.786,1.179,0.982,0.0,0.0,0.155,24,33.0,72,13.7,0.86,12.7
0.792,1.188,0.992,0.0,0.0,0.0,24,33.0,72,23.88,0.27,11.05
0.793,1.189,0.991,0.0,0.0,0.125,24,33.0,72,22.68,0.24,12.03
0.0,0.3,1.4,0.3,0.0,0.0,25,58.0,12,12.05,7.68,63.39
0.24,0.36,1.4,0.0,0.0,0.0,25,58.0,12,3.2,7.68,63.39
0.0,0.3,1.4,0.3,0.0,0.0,25,58.0,12,12.05,7.68,63.39
1.0,0.0,1.25,0.0,0.0,0.0,40,57.0,140,8.7,27.24,48.7
0.993,0.0,0.199,0.0,0.0,2.63,30,53.0,24,46.0,25.0,9.8
0.92,0.46,0.387,0.0,1.38,0.0,60,50.0,18,33.36,94.7,50.3
0.92,0.46,0.387,0.0,0.46,0.0,60,50.0,18,13.63,94.7,70.6
0.92,0.46,0.387,0.0,0.46,0.0,60,50.0,18,33.36,94.7,70.6
0.92,0.23,0.387,0.0,0.92,0.0,60,50.0,18,17.8,80.6,100.3
0.92,0.23,0.387,0.0,0.92,0.0,60,50.0,18,73.89,81.7,100.8
0.919,0.23,0.579,0.0,1.378,0.0,60,50.0,18,26.4,65.8,80.5
0.92,0.23,0.387,0.0,0.92,2.82,60,50.0,18,63.47,80.6,100.3
0.919,0.459,0.579,0.0,0.919,0.0,60,50.0,18,28.83,60.8,110.7
1.0,0.0,0.2,0.0,0.0,0.0,21,57.0,24,52.5,9.65,4.2
2.0,0.0,0.0,0.0,0.0,1.18,26,0.0,72,9.45,0.66,4.86
1.496,0.0,0.3,0.0,0.0,0.0,25,54.0,2,9.25,0.27,26.5
0.998,0.0,0.2,0.0,0.0,0.5,25,53.0,48,65.0,17.0,7.0
1.0,0.0,0.2,0.0,0.0,0.0,21,57.0,24,63.89,27.77,23.7
0.499,0.0,0.3,0.0,0.0,0.0,40,54.0,24,110.0,38.5,2.46
0.132,0.452,1.302,0.162,0.0,0.0,25,58.0,12,5.33,7.68,27.28
1.0,0.0,0.0,0.0,0.0,0.0,22,50.0,46,55.83,92.2,4.58
0.998,0.0,0.3,0.0,0.0,0.0,40,54.0,24,231.0,92.2,1.5
0.998,0.0,0.2,0.0,0.0,0.0,30,57.0,24,55.0,17.96,5.7
1.4,0.5,0.0,0.0,0.0,0.0,60,58.0,24,67.11,7.68,21.35
0.24,0.5,1.26,0.0,0.0,0.0,25,58.0,12,3.2,7.68,63.39
1.496,0.0,0.3,0.0,0.0,0.0,25,54.0,168,309.0,0.27,26.5
0.92,0.0,0.387,0.0,0.92,0.0,60,50.0,18,33.36,92.2,100.3
0.92,0.23,0.387,0.0,0.92,0.0,60,50.0,18,33.89,81.7,100.1
0.919,0.23,0.579,0.0,1.378,0.0,60,50.0,18,26.4,65.8,80.5
0.998,0.0,0.3,0.0,0.0,0.0,25,54.0,168,4.0,92.2,15.5
1.496,0.0,0.3,0.0,0.0,0.0,25,54.0,168,309.0,0.27,26.5
1.496,0.0,0.3,0.0,0.0,0.0,25,54.0,168,309.0,0.27,26.5
0.0,1.977,1.775,0.0,0.0,0.0,25,45.0,14,8.91,0.02,27.23
0.92,0.46,0.387,0.0,0.46,0.0,60,50.0,18,46.4,94.7,100.4
0.919,0.23,0.579,0.0,1.378,0.0,60,50.0,18,26.4,65.8,80.5
0.92,0.23,0.387,0.0,0.92,0.0,60,50.0,18,36.83,80.6,100.4
0.919,0.23,0.579,0.0,1.378,0.0,60,50.0,18,26.4,65.8,80.5
0.919,0.23,0.579,0.0,0.459,0.0,60,50.0,18,16.71,96.1,100.2
0.919,0.23,0.579,0.0,0.459,0.0,60,50.0,18,16.71,96.1,100.2
0.919,0.23,0.579,0.0,0.459,0.0,60,50.0,18,16.71,96.1,100.2
2.0,0.0,0.0,0.0,0.0,1.189,26,0.0,72,9.41,0.54,5.46
0.0,0.3,1.4,0.3,0.0,0.0,25,58.0,12,12.05,7.68,63.39
0.0,2.0,0.829,0.0,0.0,0.0,25,53.0,12,8.87,9.08,36.5
0.0,0.3,1.4,0.3,0.0,0.0,25,58.0,12,12.05,7.68,63.39
0.0,0.3,1.4,0.3,0.0,0.0,25,58.0,12,12.05,7.68,63.39
0.0,0.3,1.4,0.3,0.0,0.0,25,58.0,12,12.05,7.68,63.39
0.0,0.5,1.2,0.3,0.0,0.0,25,58.0,12,22.16,7.68,27.18
1.496,0.0,0.3,0.0,0.0,0.0,40,54.0,24,656.0,79.3,2.77
1.496,0.0,0.3,0.0,0.0,0.0,25,54.0,168,309.0,0.27,26.5
1.496,0.0,0.3,0.0,0.0,0.0,25,54.0,168,309.0,0.27,26.5
0.92,0.23,0.387,0.0,1.38,0.0,60,50.0,18,40.41,81.7,35.1
0.92,0.46,0.387,0.0,1.38,0.0,60,50.0,18,33.36,94.7,50.3
0.786,1.179,0.982,0.0,0.0,0.0,24,33.0,72,6.01,0.86,12.7
0.919,0.459,0.22,0.0,0.0,0.0,22,50.0,26,23.87,60.8,37.67
0.92,0.23,0.387,0.0,0.92,0.0,60,50.0,18,34.87,81.7,100.1
0.92,0.23,0.387,0.0,0.92,0.0,60,50.0,18,41.45,81.7,100.1
0.92,0.23,0.387,0.0,0.92,0.0,60,50.0,18,34.85,81.7,100.1
0.92,0.23,0.387,0.0,0.92,0.0,60,50.0,18,99.86,81.7,100.1
0.919,0.459,0.579,0.0,0.919,0.0,60,50.0,18,28.83,60.8,110.7
1.0,0.0,0.2,0.0,0.0,0.0,21,57.0,24,52.5,9.65,4.2
1.984,0.0,0.992,0.0,0.0,0.0,30,50.0,2,9.25,13.61,20.77
0.92,0.46,0.387,0.0,1.38,0.0,60,50.0,18,33.36,94.7,50.3
0.922,0.461,0.194,0.0,0.922,0.0,60,50.0,18,38.86,87.5,21.5
0.0,0.5,1.2,0.3,0.0,0.0,25,58.0,12,24.31,7.68,145.68
1.0,0.0,0.2,0.0,0.0,4.557,21,57.0,24,32.4,66.69,32.7
0.24,0.5,0.96,0.3,0.0,0.0,25,58.0,12,3.87,7.68,27.18
1.496,0.0,0.3,0.0,0.0,0.0,25,54.0,48,113.0,79.3,26.5
0.998,0.0,0.299,0.0,0.0,0.0,22,50.0,26,63.87,10.2,37.67
0.92,0.23,0.387,0.0,0.46,0.0,60,50.0,18,49.4,80.6,100.4
0.92,0.0,0.387,0.0,0.92,0.0,60,50.0,18,33.89,92.2,100.6
0.92,0.46,0.387,0.0,0.46,0.0,60,50.0,18,13.63,97.6,70.6
0.92,0.23,0.387,0.0,0.92,0.0,60,50.0,18,69.88,81.7,100.1
0.922,0.23,0.194,0.0,0.461,0.0,60,50.0,18,25.96,81.7,51.2
0.922,0.23,0.194,0.0,1.382,0.0,60,50.0,18,39.89,81.7,4.51
0.992,0.0,0.0,0.0,0.0,3.0,25,60.0,48,22.0,86.0,5.5
0.992,0.0,0.0,0.0,0.0,0.0,25,60.0,48,96.0,86.0,5.5
1.0,0.0,0.2,0.0,0.0,4.557,21,57.0,24,32.4,44.4,30.2
0.0,0.3,1.4,0.3,0.0,0.0,25,58.0,12,12.05,7.68,63.39
0.998,0.0,0.0,0.0,0.0,1.0,24,60.0,72,13.7,130.2,12.7
1.0,0.0,0.2,0.0,0.0,2.927,21,57.0,24,36.3,66.69,42.8
1.496,0.0,0.3,0.0,0.0,0.0,25,54.0,168,309.0,0.27,26.5
0.919,0.459,0.579,0.0,0.919,0.0,60,50.0,18,28.83,60.8,110.7
0.919,0.459,0.579,0.0,0.919,0.0,60,50.0,18,28.83,60.8,110.7
0.0,0.3,1.4,0.3,0.0,0.0,25,58.0,12,4.2,7.68,63.39
0.0,0.3,1.4,0.3,0.0,0.0,25,58.0,12,12.05,7.68,63.39
1.496,0.0,0.3,0.0,0.0,0.0,40,54.0,24,392.0,0.27,2.77
1.496,0.0,0.3,0.0,0.0,0.0,25,54.0,168,309.0,84.5,26.5
0.998,0.0,0.3,0.0,0.0,0.0,25,54.0,168,372.0,62.5,15.5
0.92,0.23,0.387,0.0,0.92,0.0,60,50.0,18,33.89,81.7,100.1
0.919,0.23,0.579,0.0,0.919,0.0,60,50.0,18,28.83,96.1,110.7
1.496,0.0,0.3,0.0,0.0,0.0,40,54.0,140,8.7,79.3,2.77
0.499,0.0,0.3,0.0,0.0,0.0,2,54.0,336,378.0,72.5,8.51
1.496,0.0,0.3,0.0,0.0,0.0,25,54.0,168,309.0,0.27,26.5
0.922,0.0,0.194,0.0,0.922,0.0,60,50.0,18,39.23,87.7,8.9
1.972,0.0,1.775,0.0,0.0,0.0,25,45.0,12,22.16,0.03,27.64
0.92,0.23,0.387,0.0,0.46,0.0,60,50.0,18,49.4,80.6,100.4
0.92,0.23,0.387,0.0,0.92,0.0,60,50.0,18,34.81,81.7,100.1
0.92,0.23,0.387,0.0,0.92,0.0,60,50.0,18,33.89,81.7,100.1
0.79,1.185,0.987,0.0,0.0,0.0,24,33.0,72,11.05,0.75,12.75
0.922,0.461,0.194,0.0,0.922,0.0,60,50.0,18,17.8,87.5,21.5
0.0,0.3,1.4,0.3,0.0,0.0,25,58.0,12,12.05,7.68,63.39
1.496,0.0,0.3,0.0,0.0,0.0,40,54.0,24,656.0,79.3,2.77
0.499,0.0,0.3,0.0,0.0,0.0,25,54.0,168,107.0,38.5,13.8
0.92,0.23,0.387,0.0,0.92,0.0,60,50.0,18,34.85,81.7,100.1
0.794,1.191,0.992,0.0,0.0,0.0,24,33.0,72,17.36,0.13,11.05
0.922,0.23,0.194,0.0,1.382,0.0,60,50.0,18,39.89,81.7,4.51
0.919,0.23,0.579,0.0,0.459,0.0,60,50.0,18,16.71,96.1,100.2
0.919,0.23,0.579,0.0,0.459,0.0,60,50.0,18,16.71,96.1,100.2
0.1,0.5,1.4,0.0,0.0,0.0,25,58.0,12,6.42,7.68,72.26
0.0,2.0,0.829,0.0,0.0,0.0,25,53.0,12,8.87,9.08,36.5
0.998,0.0,0.0,0.0,0.0,2.0,25,60.0,48,50.0,130.2,6.0
0.992,0.0,0.0,0.0,0.0,0.0,25,60.0,48,113.0,86.0,5.5
1.4,0.0,0.0,0.0,0.0,0.0,60,62.0,24,67.11,78.88,21.15
0.998,0.0,0.3,0.0,0.0,0.0,25,50.0,168,372.0,101.2,15.5
0.92,0.23,0.387,0.0,1.38,0.0,60,50.0,18,33.36,80.6,50.3
0.92,0.46,0.387,0.0,0.46,0.0,60,50.0,18,10.63,94.7,70.6
0.92,0.23,0.387,0.0,0.92,0.0,60,50.0,18,34.89,81.7,100.8
0.919,0.23,0.579,0.0,1.378,0.0,60,50.0,18,26.4,18.7,80.5
0.922,0.23,0.194,0.0,1.382,0.0,60,50.0,18,39.89,81.7,4.51
0.919,0.459,0.579,0.0,0.919,0.0,60,50.0,18,28.83,60.8,110.7
0.919,0.459,0.579,0.0,0.919,0.0,60,50.0,18,28.83,60.8,110.7
2.0,0.0,0.0,0.0,0.0,1.18,26,0.0,72,9.45,0.63,4.86
0.998,0.0,0.3,0.0,0.0,0.0,40,54.0,24,231.0,92.2,1.5
1.0,0.0,0.2,0.0,0.0,1.247,21,57.0,24,94.8,28.82,10.2
1.496,0.0,0.3,0.0,0.0,0.0,25,54.0,168,309.0,0.27,26.5
0.786,1.179,0.982,0.0,0.0,2.0,24,33.0,72,13.7,0.86,12.7
0.92,0.0,0.387,0.0,0.92,0.0,60,50.0,18,33.36,92.2,100.3
0.986,0.986,1.775,0.0,0.0,0.0,25,45.0,12,3.2,0.02,29.77
0.919,0.0,0.579,0.0,0.46,0.0,60,50.0,18,13.63,57.8,71.2
0.92,0.46,0.387,0.0,0.46,0.0,60,50.0,18,13.63,94.7,70.6
0.919,0.23,0.579,0.0,0.459,0.0,60,50.0,18,16.71,96.1,100.2
0.919,0.23,0.579,0.0,0.459,0.0,60,50.0,18,16.71,96.1,100.2
0.919,0.459,0.579,0.0,0.919,0.0,60,50.0,18,28.83,60.8,110.7
0.998,0.0,0.3,0.0,0.0,0.0,40,54.0,24,231.0,92.2,1.5
0.24,0.06,1.4,0.3,0.0,1.0,25,58.0,48,63.0,7.68,53.91
0.24,0.36,1.4,0.0,0.0,0.0,25,58.0,36,22.6,7.68,37.54
0.24,0.76,1.4,0.0,0.0,0.0,25,58.0,12,8.87,7.68,37.54
1.0,0.0,1.25,0.0,0.0,1.247,21,75.0,24,94.8,27.24,15.9
0.998,0.0,0.3,0.0,0.0,0.0,25,50.0,168,643.0,92.2,15.5
0.92,0.46,0.387,0.0,1.38,0.0,60,50.0,18,33.36,94.7,50.3
0.922,0.0,0.194,0.0,0.922,0.0,60,53.0,18,39.23,25.0,8.9
0.92,0.46,0.387,0.0,1.38,0.0,60,50.0,18,33.36,94.7,50.3
0.919,0.23,0.579,0.0,0.459,0.0,60,50.0,18,16.71,96.1,100.2
0.794,1.191,0.992,0.0,0.0,0.25,24,33.0,72,14.06,0.13,11.03
2.0,0.0,0.0,0.0,0.0,0.0,26,54.0,72,19.36,0.3,3.76
2.0,0.0,0.0,0.0,0.0,0.0,22,50.0,48,143.2,76.2,5.5
0.97,0.0,0.0,0.0,0.0,3.0,25,57.0,48,22.0,65.19,1.7
0.24,0.5,1.26,0.0,0.0,0.0,25,58.0,12,3.2,7.68,63.39
0.92,0.23,0.387,0.0,0.92,0.0,60,50.0,18,42.4,81.7,100.1
0.92,0.46,0.387,0.0,0.46,0.0,60,50.0,18,13.63,94.7,70.6
0.92,0.46,0.387,0.0,0.46,0.0,60,50.0,18,13.63,94.7,70.6
0.92,0.46,0.387,0.0,1.38,0.0,60,50.0,18,33.36,94.7,50.3
0.92,0.46,0.387,0.0,0.46,0.0,60,50.0,18,13.63,95.7,70.6
0.92,0.23,0.387,0.0,0.92,0.0,60,50.0,18,33.36,80.6,100.4
0.922,0.23,0.194,0.0,1.382,0.0,60,50.0,18,39.89,81.7,4.51
0.919,0.23,0.579,0.0,0.92,0.0,60,50.0,18,33.36,65.8,110.2
0.922,0.23,0.194,0.0,1.382,0.0,60,50.0,18,39.89,81.7,4.51
0.981,0.0,0.0,0.0,0.0,0.0,25,60.0,12,4.2,92.0,6.0
0.0,0.5,1.4,0.1,0.0,0.0,25,58.0,12,6.42,7.68,106.56
0.24,0.36,1.4,0.0,0.0,0.0,25,58.0,12,8.87,7.68,36.56
0.92,0.0,0.387,0.0,0.92,0.0,60,50.0,18,33.36,92.2,100.3
